hash,move,score - This file contains all positions with 4 to 6 moves on a 8x7 board.
72342372029105153,4,24
72622747326809601,2,5
72342372196876801,4,24
72623847022592259,3,3
72621686469624577,3,2
72621656421499654,4,4
72342372029170177,2,8
72342389108310529,2,25
72621686469624067,3,3
72622747327267585,2,6
72622747326546189,3,3
72622747343586049,4,2
72353367044719105,4,24
72346770058838529,2,5
72621647915647235,2,3
72346770042061313,4,24
72355566051197441,5,25
72345670563987969,3,6
72621648016179459,3,4
72622747343324929,4,-2
72355570312610305,5,25
72621652126925569,5,4
72621647848539905,2,5
72621660700082945,2,4
72354466489304321,5,5
72354466506016001,5,5
72621660700082435,3,-2
72354475095949825,5,8
72622747327267075,2,5
72342376324071937,4,3
72346774269919745,5,1
72621682174657281,3,25
72621660699821825,3,5
72621660699820803,3,25
72621652176995073,0,25
72354466506146305,5,8
72345670396871169,4,5
72623846921928966,3,5
72626045878206723,3,-3
72346787104489985,5,7
72354466522857985,5,6
72621652126664449,5,-4
72621652126925059,5,3
72626045878207233,3,-3
72621682174656771,3,24
72621652109888769,3,4
72621652176994563,1,25
72621652110541569,3,2
72621652110541059,3,3
72354466489500161,5,4
72621664994787590,3,24
72621664994788865,3,4
72621664994984705,2,5
72621652143440134,2,-1
72342414811005953,3,24
72342414811070977,6,24
72370959180431873,4,3
72342457760678401,3,24
73184597768536327,4,-1
72346808562549249,4,2
72621652110607105,2,6
72346774203073025,2,2
72353384157479425,3,24
72342414827782657,4,4
72622747343323399,4,-5
72346804267581953,3,24
72355578885767681,5,25
72621647865512705,2,7
72621652110149121,5,4
72621664994984195,2,4
72626045861626625,5,3
72621652110083841,5,6
72354466506015235,5,6
72621647965913347,3,0
72354470784336385,5,7
72354483669107201,5,6
72621652110082311,3,0
72621647949136641,4,25
72626050156397313,4,4
72622747343323907,4,-5
72354466556346881,5,5
72621647865512195,2,-3
72621647832417025,2,9
72621647831893761,1,19
72621647831959041,2,19
72345713345888769,5,5
72621647882028545,5,4
72621647949136131,1,25
72621647882224385,3,3
74591972651892998,2,3
72621652126663427,5,-6
72621647882027270,4,24
72354470817759745,5,6
72354470784206081,5,4
72621652110606595,3,4
72354470784205315,5,4
73184597768340230,4,0
72354466489303555,4,6
72621652126662919,5,-4
72621647832350979,3,0
72621647898739459,5,4
72352267465983235,3,0
72621652143309574,3,0
72621647832351489,4,0
72352267466114305,3,24
72352267499537665,2,24
72621647865251585,3,-2
72622747359969549,5,4
72342376156955137,4,4
72621647848408579,3,6
72370963458621953,5,2
73466072745640195,4,0
72621647965913857,3,0
72621647832416515,2,4
72622747326546694,4,3
72621665011564803,4,-4
72621647831957766,2,4
72622747326743299,4,4
72366561150697985,4,24
72621647831696899,3,5
72352267499667969,3,4
72621660699820295,3,-6
72366569707078145,3,24
72352267466375681,2,6
72352276055917825,3,3
216467455541838339,4,-2
72621652110082819,5,2
72352267566645761,3,6
72352293235786241,4,11
72366561117143555,4,3
72352267465982471,4,2
72352276089471489,4,5
73749746744887553,5,3
72621647831892231,4,1
72368760140399617,3,6
72621647865250563,4,-7
72366561117274625,4,2
72621647816360705,3,24
72621647831698689,3,0
72622747326547459,4,3
72367660662325761,3,6
72621647849063169,2,5
72621656404787469,4,4
72621647815508739,3,2
73184597785117443,3,-3
72621647815575041,4,6
72352276055917059,1,3
72621652109886979,5,0
72621647831892739,2,4
72621647815509761,1,5
72621647849062659,3,3
72621647815508231,0,2
72352267499536899,3,4
72621647898673926,3,5
72621647848670721,2,9
72621647865250055,3,-6
72367660628772097,3,5
72368760140464641,3,4
72621656405050881,3,7
72352276056048129,2,5
72367669218705921,4,4
72352267465984769,3,5
216736835974529286,3,5
72903122791762177,3,24
72621652110147846,5,5
72621647882223875,2,5
72367660628902401,4,3
72903122858608897,2,24
74029022698344961,6,5
72368764435366401,4,2
72621647815118081,4,5
72903139971369217,3,24
72621647831695629,3,0
72621647816360195,3,-3
72621656405443329,4,5
72907520838011137,4,24
72397347442721281,4,2
72903122791568129,4,3
72903122791507201,4,5
74591976946729731,3,-3
74029022715119873,6,-2
74030122209970433,6,4
72621647848669446,3,6
74310497675054849,1,25
73466072745248257,3,6
72903122791502594,4,6
73185697279840001,1,25
74310497675052803,6,2
72622747326742791,4,3
73184602063179521,1,25
73184602063177475,3,7
73184597835319041,2,24
73184597784989441,1,25
73184597784987395,1,2
73184597768472321,3,24
73184597768277761,1,25
73185697279837955,3,5
74029022698344705,1,-3
74029026993309953,6,-3
75999347535315971,6,5
74029022698408193,4,3
72621647815116291,2,5
73466072745246982,3,5
72623846838370566,5,5
77125247442158339,3,2
74591972651765249,1,4
72915217419404545,1,0
72368760157176321,2,-1
72621647831696134,3,-1
73184606358146561,1,7
73184597768343041,1,5
73184597835318019,2,25
72621647848407309,3,3
73184597768471299,3,25
73184597768275715,1,3
72903127086469889,4,3
73184602063176455,3,-2
72623846838371841,3,5
74593072163390211,3,-3
72621665011565313,2,-5
74591972651764993,3,4
73186796791467521,1,5
72621656405442819,4,5
72631543419437827,3,0
73184597768215809,3,5
72621656405049606,4,5
73188995814720259,5,0
72903122808279809,3,3
73184614948079361,3,2
72626045928407809,2,24
72626063041168129,5,-2
72621647815573766,4,4
73747547721634561,4,4
72626045861561089,3,24
73184597768211715,3,2
72621647848407814,3,4
72626050156266243,4,2
72626050156267265,4,4
216736835890970886,3,5
73184614948078339,3,-3
72624946349674241,1,25
73184597801766401,1,5
72621652109886214,5,-3
72622751621385985,1,25
72622751621383939,7,-25
72622747393525505,2,24
72622747343195905,1,25
72626045861365505,1,3
72622747326678785,3,24
72622747326484225,1,25
72624946349672195,3,4
72631543419438849,3,4
72623846838764289,5,3
72626045861299715,4,3
74591972651763203,3,2
73184597768211971,1,4
72904222303130369,3,3
72622764506285825,4,4
72622747343193859,4,-2
72622747326549505,1,5
72626045861301505,5,0
72621652109885709,5,-1
72622751621382919,7,-25
72622747393524483,2,25
73184597768210182,4,4
72622747326677763,3,25
72626045878077185,3,3
72643638047343361,3,3
76843772465447683,6,-5
72622747326422273,1,5
73188995814721281,1,3
72632642947842817,3,3
72622747326416646,1,6
72623846838763779,5,3
73184597768209927,4,3
72621686469494529,1,3
72621686469493507,3,1
72367660628771331,4,2
72621665061765889,2,25
72352267466113539,2,3
72622790276088577,4,7
74591972668539651,3,-5
72621664994919169,3,25
72622747326482179,1,-1
72622747326418435,1,4
72626045861301761,1,4
72622755916353025,1,6
73185697279836935,4,-2
72903122959270913,4,4
72621660699692801,1,25
72621664994659585,4,5
72630443907811073,1,3
72621652126535425,1,25
72622747359972865,1,5
72621690781238017,3,4
72621652109823745,1,25
72903122792154113,2,3
72621682174527233,4,3
73753045279769091,3,4
72621690764526337,4,5
72621665011435265,3,3
72621652176865025,3,-1
73184597784986375,3,-3
72621660699690755,3,-2
72621652126533379,5,-3
72623851133013505,1,4
77406722418868994,4,4
72621652176864003,2,25
72622747326416391,4,3
72621652110017283,3,25
72621647815115526,7,5
72623846838108934,2,4
72621652109757699,3,3
72622747326418179,4,3
72621652109821699,1,2
72621660699689735,3,-5
72903165741171713,5,24
72622747494187777,2,24
72632647226032897,5,3
72621648150332161,2,24
72621652143312385,3,5
72621647965783809,3,5
72624946349671175,3,-5
72621647882158849,4,25
73466077039889921,1,3
72621652277527297,4,6
72621647881963265,1,2
72621647881899265,2,24
72621647982560769,3,6
72621647949006593,2,24
72621647865122561,1,25
72621664994659841,1,4
72632642931066369,3,4
72621647831633665,1,25
72621647831631619,1,4
72621652126532359,5,-6
72366561117144321,3,-6
75999351830282755,6,3
72621690764461569,4,6
72621656421502465,1,7
72626045861429510,5,3
74591972651762438,3,-2
72621664994723585,1,0
72621647949005571,2,25
72621647881962243,3,-2
72621652109757955,1,2
72621647831567875,1,5
72621647865120515,3,-4
75999347535380995,6,4
72915217419403779,1,3
75999347552092675,6,3
72623846854823425,1,4
72914117907776513,4,24
72622747327070977,3,24
72621652110410497,3,3
72621647982625537,3,3
72621647816098561,3,24
72621647831571713,4,3
72621647831566086,4,4
72621647815378689,1,3
72621647815052545,3,24
72621647881896710,4,3
72621647815313153,3,24
72621647814987521,1,25
72632642931131137,5,3
72621652109761793,5,-1
72621652109820679,5,-3
72621647831698945,1,5
72621656404790785,1,7
73184597768209165,3,2
72626045878076163,3,-4
72621665011434243,4,-3
72621647831565831,4,0
72621647815312131,3,25
72621647831630599,4,0
72621733714133761,6,1
72621652109755149,3,-1
72621647831567619,3,-2
72621647881899521,3,5
72621647815050755,2,1
72630443907810051,3,-4
75436397581894151,3,3
72623846838111745,1,4
72621647814854406,1,6
72621652109889025,5,4
72621647881897475,1,3
72621647816426241,5,3
73466072744988161,3,6
73467172256550401,1,4
73468271768177665,4,24
73466081334856705,5,24
72621647965782787,3,0
72621647814856195,1,5
72621652110018305,3,-3
72621647815443969,5,4
72622764506284803,4,0
72621647848410625,1,6
216736835890646019,4,2
72621652109756166,5,-1
72621647815052801,1,4
72621664994657030,4,4
72623855427980289,4,7
72621652109755911,0,-6
72622747326415629,3,2
72621647832220417,2,-2
73466072744925441,4,5
75436397581894915,3,3
74310497675051783,6,-3
72621647848347905,2,24
73466072778476545,4,5
72621656438279169,4,11
72621647814924545,3,24
72621673584593921,3,11
72628244884556801,2,7
72621647815049990,4,0
72621647848475649,4,7
72621647915453441,3,8
72621656404855809,3,7
72621664994657795,1,4
72621647815183361,2,10
72622747326481159,4,-5
79095572279132675,4,5
72623846871600129,2,6
72621656404724739,4,5
75436397615448579,3,6
72621656404728065,3,4
72623846838176769,5,7
72622747343192839,4,-5
72621647831571201,3,2
73466072761699841,1,3
75436406171828739,4,5
72621647831827203,4,-6
73466072744925697,4,3
72621647814985475,2,-3
72621647848344579,4,4
72622747326421761,4,4
72621647814793475,3,-1
75154922605186049,4,4
73184597768215297,4,4
72621647814854151,1,5
74596370698273027,4,24
74591972651827971,6,-4
72621656404728321,4,5
74591989831631107,5,24
72621647815377667,3,0
73466072744922115,4,3
75438596605149699,2,4
72621682174526211,3,-6
72621647848348161,3,6
75436397582025219,5,4
74591972718870787,3,-3
77406726713835779,4,0
74591972652024067,3,-3
72621647814860033,1,3
72623846838049025,5,4
74310497675051279,0,25
82473271999660291,3,5
73185697279836431,0,25
72621647848343046,3,6
73184602063175951,0,25
77407821930496259,5,2
73184597784985871,0,25
72621647816425731,4,3
73184597768274191,0,25
73184597768470791,3,-3
72621664994722563,4,-2
72621647814793731,4,2
73184597835317511,2,-3
72621647831828225,2,-2
73184597801763086,0,16
72621647814924801,5,5
72623846838049281,2,5
74591976946729223,3,-4
72621647865119495,3,-7
79377047255843331,3,2
73466072745053185,4,4
73184606358143246,0,16
73195592884486403,3,3
72626063041167619,3,-6
72626045928407299,2,24
74593072163389703,3,-4
72621647814921219,4,3
72626045861560579,3,24
72621647814790406,4,5
72621647814855939,2,3
73184597768339726,0,0
149464316456796419,3,3
72624946349670671,0,25
72623846838045699,5,4
72622751621382415,0,25
73184614948077831,3,-3
72622747343192335,0,25
73184597768209166,0,3
72622747326480655,0,25
72643638047342851,3,3
77406722418934019,3,-2
76000447046943235,4,6
77406722435645699,3,-5
72632642947842307,3,3
72622747326677255,3,-4
72621647815115021,4,3
72621647814859521,2,3
72632647226032387,5,2
73184640717881603,3,3
73188995814719751,5,-1
74591972651761934,0,-3
72622747359969550,3,6
72621665061765379,2,24
73466072744920582,3,3
72631543419437319,3,2
72621664994918659,3,24
72622790276088067,5,5
76843772465447175,6,-5
72630443907809543,0,-4
72621690764525827,4,5
72621660699689231,0,25
72621665011433735,3,-3
72621652126531855,0,25
72626050156265735,5,-2
72621652109820175,0,25
72622764506284295,0,-2
72621686469492999,3,-4
72621652110016775,3,-5
72621647814800641,3,2
72626045878075655,3,-3
77125247442157831,4,2
72621652176863495,3,-2
72621647814984455,0,-6
73184597935980803,2,9
72622747494187267,3,3
72621733714133251,4,-2
72621652109761281,3,-3
72621652277526787,1,4
72621656404723206,4,5
72621647882158339,1,25
74591972651827463,6,-5
74591972668539143,2,-5
72632642931130627,2,3
72621647982559494,3,5
72621647865118991,0,25
72622747326415630,4,6
72621647831630095,0,25
72622755916349710,1,6
72621690764460294,3,7
72621682174525703,4,-3
72621647982625027,3,3
72621647965782279,3,-1
72622747326546190,4,4
72621690781237507,3,3
72621664994656526,0,16
72621647881896206,0,3
72621652109885710,0,-3
72621652110409987,3,2
77406722418868486,2,3
72622747393523975,5,-3
72621647816098051,3,4
73184597768864003,3,3
72621647814919686,4,5
72621647815377159,4,3
72621647814983951,0,25
72623851133010190,4,4
72621647831565070,0,2
72622747327070467,4,2
73466077039886606,0,-3
73184597768208669,3,-1
72621647815311623,3,-4
72621647949005063,2,-6
72621647815442694,4,5
72621648150331651,6,2
216736840185610510,4,2
72621647815049485,3,3
72621652109754653,3,-1
72621656404787470,0,5
72621652143309070,0,0
72621664994722055,2,1
72621656421499150,0,3
72621647831695630,0,2
73468271768174860,4,24
73466081334853900,5,24
72623846838044166,1,5
72621664994656525,4,2
73186796791464206,0,3
217299785844064526,0,-3
216737935402270990,0,4
72621647815049486,0,0
72626045861298445,5,0
72621647831826695,5,-6
72621647881896205,4,0
72621647832219907,2,-2
72621652109755150,0,-3
72621656438276364,2,24
72621656404853004,3,24
72621647831565069,3,-2
77406722418868739,3,-2
72621647915450636,3,18
72621647848472844,4,24
72621647881961735,3,-2
72621647848407310,0,5
216736835907420430,0,-3
73467172256547086,0,0
73184597768274695,5,-3
72621647815180556,2,9
72623846854820110,0,3
72626045861298446,0,0
72623855427977484,4,6
72621647814918425,3,7
216736835890708750,0,0
72621673584591116,4,9
72621647831564573,3,-2
72621647814790151,5,0
73466072778473740,4,7
72621647848341785,2,7
72621647814787865,3,6
74591972651761933,6,-3
72621656404721946,3,8
72623846838042905,3,6
72623846871597324,5,7
72623846838108429,5,2
72626045861364483,5,-2
72621656404722444,3,6
72621647848341786,4,8
72621647848342284,4,6
73466072744984846,4,-1
72623846838108430,5,4
72623846838173964,5,7
72628244884553996,3,7
216736844480577804,3,5
73466072744919820,4,5
72621647814852893,2,0
72340172871696666,3,7
72621656404721945,3,7
72626045861363975,0,-5
72621652109754651,3,-2
72622747326415133,3,1
73466072745050380,2,5
216736835890774284,3,5
72340181428207885,4,0
72622747326415131,4,0
72621647831564571,3,0
72340172838600973,2,-4
72340172854919451,4,-3
72621647814918924,3,4
73466072761696526,0,-3
72632642931065094,3,3
216736835890643225,3,5
72626045861298950,5,0
72340172905251085,3,-1
73466072744919321,4,5
72903122808340749,4,-2
216736835890644486,3,4
72340172855116045,3,-3
72342371861528845,2,-2
72340177133306125,2,-2
72342371878174989,3,-2
72341272349966605,3,2
216736835924197644,4,5
72340172871827725,3,0
72340172854919949,2,0
72621647814788876,1,4
72340190018011405,4,0
72342376156365069,2,-1
72903127086530829,3,-6
72621647814788621,3,2
72621647814918426,4,4
72621647814787866,4,5
72340181444854029,4,5
75154922605183244,4,4
72340177166663949,2,3
72340177133109531,3,-4
216455360930775309,4,-2
72621647814852891,2,0
72340172871697926,3,17
72903122791694605,4,-3
72340181428076826,4,4
73184597768208667,5,-1
72903122791563546,3,2
72342371861397786,3,3
216455365208965389,3,-3
217581260820775180,4,2
72340172854920966,3,5
72342371861399046,3,4
216736835890643226,4,3
72621647814853390,0,3
72340172838273805,4,-2
72341280939704589,5,3
72340177133110029,3,-3
72341272349770011,2,-1
72341272383324429,3,3
72342371878175494,3,4
72340181428078086,3,5
72340172838273307,2,-2
72340181444854534,1,5
72340172838339340,4,3
72903122808341254,3,2
72903122791564806,3,5
72341272349771526,1,6
216455360930775814,3,2
72903122791564044,4,5
72341272349967110,4,0
72341272383324934,3,4
72340172905251590,3,1
72340172871697164,3,5
72340172871893260,4,24
72340181428273420,3,24
72903127086531334,4,2
72340177133111046,4,4
72341272349770509,4,-2
72340172838143501,3,4
72340177166664454,4,2
72340172871828230,3,0
72340172838142746,2,4
72340172872220934,3,5
73466072744919322,4,3
72342371861922054,3,4
72340181428601094,3,4
72904222303191309,3,-3
72340172905447686,4,24
72340172855509254,3,3
72340181428077324,4,5
72340172838667014,4,4
72340172838732044,3,5
72342376156365574,4,5
216456460425625869,5,0
72340190018208006,3,24
72340172838142261,3,-2
216455360914129165,4,-3
72344570884653325,2,-1
72340172839387398,4,3
216456460425626374,2,0
72341280939705094,2,5
72340181428208390,1,0
72904222303191814,2,1
72340172838142745,2,4
72340172871696665,2,6
72903122792087814,4,-2
72344570884653830,4,2
72340172838143756,1,4
72340172838274822,1,3
72340172838666509,3,0
72340172872155398,4,24
72340190018011910,2,4
216455365208965894,4,0
216455360913998106,3,0
72342371861529350,2,3
216455360914194700,4,3
72340172922028301,4,0
72340172922028806,2,7
72340181461631244,4,8
72623846838042906,3,4
72340181511962886,1,4
72342371945283846,1,4
72903122875449606,1,2
216455360997884166,1,2
